"student_id","city","city_development_index","gender","relevant_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","job_change"
18687,"city_16",0.91015625,"Male",true,"no_enrollment","Masters","Other","13","1000-4999","NGO",">4",182,false
15044,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","13","1000-4999","Pvt Ltd","2",14,false
3705,"city_157",0.7690429688,"Male",true,"no_enrollment","Masters","STEM","14","5000-9999","Public Sector","2",36,false
6887,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","1",24,false
23323,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",37,false
26507,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd","4",6,false
13950,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",30,true
8025,"city_45",0.8901367188,null,true,"no_enrollment","Masters","STEM","12","1000-4999","Pvt Ltd","1",46,false
12861,"city_136",0.8969726562,null,true,"no_enrollment","Masters","STEM","11","1000-4999",null,"2",31,false
31610,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","5000-9999","Pvt Ltd",">4",78,false
5297,"city_36",0.8930664062,"Male",true,"Part time course","Graduate","Humanities",">20","1000-4999","Pvt Ltd","1",96,false
11690,"city_114",0.92578125,"Male",true,"no_enrollment","Masters","STEM","16","1000-4999","Pvt Ltd","1",13,false
17,"city_21",0.6240234375,null,true,"no_enrollment","Graduate","STEM","13","5000-9999","Pvt Ltd","4",38,false
20025,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","10","10000+","Pvt Ltd",">4",23,true
1432,"city_103",0.919921875,"Male",true,"no_enrollment","Phd","STEM","14","10000+","Pvt Ltd","1",54,false
337,"city_103",0.919921875,"Male",false,"no_enrollment","Masters","Business Degree",">20","1000-4999","Pvt Ltd","3",16,false
3355,"city_159",0.8427734375,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Public Sector",">4",12,false
1301,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","NGO","1",117,false
22389,"city_103",0.919921875,"Female",true,"Full time course","Masters","STEM","10","1000-4999","Public Sector","1",20,true
8296,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","10","10000+","Pvt Ltd","2",99,false
31346,"city_103",0.919921875,"Female",false,"no_enrollment","Phd","Humanities",">20","1000-4999","NGO","4",214,true
25087,"city_114",0.92578125,null,true,"no_enrollment","Graduate","STEM","16","1000-4999",null,"2",60,false
1472,"city_75",0.9389648438,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",102,false
11341,"city_173",0.8779296875,"Male",true,"no_enrollment","Masters","STEM","13","10000+","Pvt Ltd","3",28,false
6210,"city_16",0.91015625,"Male",true,"no_enrollment","High School",null,"11","10000+","Pvt Ltd",">4",42,false
5957,"city_23",0.8989257812,"Male",true,"Full time course","Graduate","STEM","15","10000+","Pvt Ltd","2",6,false
28091,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","4",57,false
31341,"city_23",0.8989257812,null,true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",94,false
736,"city_23",0.8989257812,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",7,true
7429,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd","3",86,false
24832,"city_103",0.919921875,null,true,"no_enrollment",null,null,">20","10000+","Pvt Ltd",">4",50,false
16672,"city_16",0.91015625,null,true,"no_enrollment","Masters","STEM","14","1000-4999",null,null,47,false
19600,"city_159",0.8427734375,"Male",true,"no_enrollment","Masters","STEM","18","10000+","Pvt Ltd","4",7,false
30431,"city_103",0.919921875,"Male",true,"Full time course","Graduate","STEM","10","10000+","Pvt Ltd",">4",39,false
25441,"city_103",0.919921875,"Male",true,"Part time course","Graduate","STEM","16","10000+","Pvt Ltd",">4",90,false
10312,"city_103",0.919921875,"Male",true,"Part time course","Graduate","STEM","10","10000+","Pvt Ltd","1",55,false
19105,"city_114",0.92578125,"Male",true,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd","2",59,false
13212,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","16","10000+","Pvt Ltd","3",12,false
13948,"city_114",0.92578125,"Male",false,"no_enrollment","Phd","STEM",">20","10000+","Pvt Ltd","1",18,false
22514,"city_36",0.8930664062,"Male",true,"no_enrollment","Masters","STEM","10","1000-4999","Pvt Ltd",">4",222,false
27469,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","3",33,false
20539,"city_173",0.8779296875,"Male",false,"Part time course","High School",null,">20","1000-4999","Pvt Ltd",">4",196,false
17227,"city_80",0.8471679688,"Male",false,"no_enrollment","Graduate","STEM","20","10000+","Pvt Ltd","never",9,false
13647,"city_114",0.92578125,"Female",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","1",140,false
10832,"city_73",0.75390625,"Male",false,"no_enrollment","Phd","STEM",">20","10000+","Public Sector",">4",26,false
8104,"city_13",0.8271484375,"Male",true,"no_enrollment","Masters","STEM","13","1000-4999","Pvt Ltd","never",15,false
16749,"city_114",0.92578125,"Male",false,"Part time course","Masters","STEM","16","1000-4999","NGO",">4",101,false
4351,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","15","10000+","Pvt Ltd",">4",37,false
28169,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd","4",69,false
20966,"city_73",0.75390625,null,true,"no_enrollment","Graduate","STEM","11","1000-4999","Pvt Ltd",null,156,false
29090,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","10","1000-4999","Pvt Ltd","1",7,false
28923,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","17","10000+","Pvt Ltd","1",48,false
24828,"city_103",0.919921875,"Male",false,"no_enrollment","Graduate","STEM",">20","5000-9999","Public Sector",">4",6,false
7843,"city_75",0.9389648438,"Male",true,"no_enrollment","Graduate","STEM","13","10000+","Pvt Ltd","1",54,true
31032,"city_114",0.92578125,"Male",true,"Part time course","Masters","Business Degree",">20","1000-4999","Pvt Ltd","3",1,false
10484,"city_103",0.919921875,"Female",true,"no_enrollment","Graduate","STEM",">20","5000-9999","Pvt Ltd","1",15,false
7538,"city_46",0.7622070312,"Male",false,"no_enrollment","Masters","STEM","10","5000-9999","Public Sector","1",122,false
31670,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","Humanities",">20","10000+","Pvt Ltd","1",20,false
18592,"city_114",0.92578125,"Male",true,"Part time course","Graduate","STEM","10","10000+","Pvt Ltd","never",44,false
22583,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","2",9,true
28704,"city_136",0.8969726562,"Male",true,"no_enrollment","Masters","STEM","13","10000+","Pvt Ltd","never",73,false
24001,"city_76",0.6982421875,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",54,false
28196,"city_114",0.92578125,"Male",false,"Full time course","Masters","STEM","13","10000+","Pvt Ltd","1",51,false
19212,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","10","5000-9999","Pvt Ltd","1",118,false
11772,"city_102",0.8041992188,"Male",true,"no_enrollment","Masters","STEM","11","1000-4999","Pvt Ltd","1",15,true
15495,"city_114",0.92578125,"Male",true,"no_enrollment","Masters","STEM","10","1000-4999","Pvt Ltd","1",62,false
32011,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","13","10000+","Pvt Ltd","2",84,false
3988,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd","1",72,false
11455,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","13","10000+","Pvt Ltd","3",53,true
2407,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","1",20,false
26316,"city_21",0.6240234375,"Male",true,"no_enrollment","Masters","STEM","14","5000-9999","Pvt Ltd","1",87,true
8704,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","3",54,false
3724,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",70,false
19506,"city_114",0.92578125,"Male",true,"Full time course","Masters","STEM","11","5000-9999","Public Sector","1",22,false
1766,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","19","10000+","Pvt Ltd",">4",294,false
18624,"city_21",0.6240234375,"Male",true,"Full time course","Graduate","STEM","10","5000-9999","Pvt Ltd","1",286,true
11074,"city_103",0.919921875,null,true,"no_enrollment","Phd","STEM",">20","10000+","Public Sector","3",36,false
11989,"city_136",0.8969726562,"Male",true,"no_enrollment","Masters","STEM",">20","5000-9999","Pvt Ltd",">4",43,false
31350,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","No Major",">20","10000+","Pvt Ltd","1",77,false
10972,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","18","10000+","Pvt Ltd","3",57,false
17473,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","16","1000-4999","Pvt Ltd","2",96,false
9452,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","17","10000+","Pvt Ltd","2",28,false
8227,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","10","1000-4999","Pvt Ltd","1",57,false
27954,"city_16",0.91015625,"Male",true,"Full time course","Graduate","STEM","13","1000-4999","Pvt Ltd","1",178,false
29286,"city_97",0.9248046875,null,true,"no_enrollment","Masters","STEM","13","1000-4999",null,"1",39,false
5385,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",10,false
31120,"city_21",0.6240234375,"Male",true,"Full time course","Masters","STEM",">20","1000-4999","Pvt Ltd",">4",4,false
3946,"city_103",0.919921875,null,true,"no_enrollment","Graduate","STEM","18","10000+","Pvt Ltd","1",2,false
7586,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","14","1000-4999","Pvt Ltd","4",150,false
18380,"city_21",0.6240234375,null,true,"no_enrollment","Graduate","STEM","14","10000+","Pvt Ltd",">4",28,false
33220,"city_73",0.75390625,"Male",true,"Part time course","Masters","STEM","14","10000+","Public Sector","2",288,false
21521,"city_114",0.92578125,"Male",true,"no_enrollment","High School",null,">20","1000-4999","Pvt Ltd","never",59,false
9779,"city_50",0.8959960938,"Male",true,"no_enrollment","Masters","Humanities",">20","5000-9999","NGO",">4",18,false
5657,"city_13",0.8271484375,"Male",true,"no_enrollment","Graduate","STEM",">20","5000-9999","Pvt Ltd",">4",16,false
29407,"city_65",0.8017578125,"Male",true,null,null,null,">20","1000-4999","Pvt Ltd",null,6,false
23975,"city_75",0.9389648438,"Male",true,"no_enrollment","Masters","STEM","13","5000-9999","Public Sector","1",161,false
28402,"city_16",0.91015625,"Other",true,"no_enrollment","Graduate","STEM","15","10000+","Pvt Ltd","1",53,false
19254,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","20","10000+","Pvt Ltd",">4",22,false
20937,"city_104",0.923828125,"Male",false,"no_enrollment","Masters","STEM","14","10000+","Pvt Ltd","1",53,false
5776,"city_28",0.9389648438,null,true,"no_enrollment","Masters","STEM","14","1000-4999","Pvt Ltd","2",12,false
30172,"city_28",0.9389648438,"Male",true,"Full time course","Graduate","STEM","10","5000-9999","Public Sector","2",11,false
12964,"city_21",0.6240234375,null,true,"no_enrollment","Masters","STEM","17","10000+","Pvt Ltd","3",134,true
5360,"city_114",0.92578125,"Male",true,"no_enrollment","Masters","STEM","12","5000-9999","Pvt Ltd","2",13,false
33079,"city_83",0.9228515625,"Male",true,"Full time course","Graduate","STEM","11","1000-4999","Pvt Ltd","1",44,false
27907,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","10","5000-9999","Pvt Ltd","1",20,false
19675,"city_21",0.6240234375,null,true,"no_enrollment","Masters","STEM","11","10000+","Pvt Ltd","1",17,true
20655,"city_21",0.6240234375,null,true,"no_enrollment","Graduate","STEM","10","1000-4999","Pvt Ltd","never",51,true
22252,"city_104",0.923828125,"Male",true,"no_enrollment","Masters","STEM","16","10000+","Pvt Ltd","never",74,false
29380,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","5000-9999","Pvt Ltd","3",7,false
9432,"city_98",0.94921875,"Male",false,"no_enrollment","Masters","Business Degree",">20","1000-4999","Pvt Ltd",">4",165,false
15643,"city_16",0.91015625,"Male",true,"Full time course","Graduate","STEM","17","10000+","Pvt Ltd","4",61,false
24877,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",53,false
10545,"city_28",0.9389648438,"Male",true,"no_enrollment","Graduate","STEM","14","1000-4999","Pvt Ltd",">4",112,false
12984,"city_114",0.92578125,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",154,false
17014,"city_67",0.8549804688,"Male",true,"Full time course","Masters","STEM","10","10000+","Pvt Ltd","3",14,false
2265,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","15","10000+","Pvt Ltd",">4",5,false
8490,"city_41",0.8271484375,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",70,false
16693,"city_103",0.919921875,null,false,"no_enrollment","Graduate","Arts","15","10000+","Pvt Ltd",">4",33,false
2710,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","2",12,false
20293,"city_16",0.91015625,null,true,"no_enrollment","Phd","STEM",">20","10000+","Pvt Ltd",">4",35,true
22309,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","Humanities",">20","10000+","Pvt Ltd","4",40,false
9100,"city_61",0.9130859375,null,true,"no_enrollment","Masters","STEM","13","1000-4999","Pvt Ltd","1",108,false
19852,"city_104",0.923828125,"Male",false,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",63,false
317,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","1",105,false
23622,"city_114",0.92578125,"Male",true,"no_enrollment","Phd","STEM",">20","10000+","Pvt Ltd","4",25,true
6396,"city_103",0.919921875,null,true,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd","1",51,false
10534,"city_67",0.8549804688,"Male",true,"no_enrollment","Masters","STEM","17","10000+","Pvt Ltd","1",316,false
7397,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","19","1000-4999","Pvt Ltd",">4",101,false
1122,"city_46",0.7622070312,"Male",true,"no_enrollment","Graduate","STEM","17","5000-9999","Pvt Ltd","2",27,false
12390,"city_21",0.6240234375,null,true,"no_enrollment","Graduate","No Major","10","10000+","Pvt Ltd","2",4,true
20733,"city_16",0.91015625,"Male",true,"no_enrollment","Masters","STEM","10","10000+","Pvt Ltd",">4",47,false
31997,"city_102",0.8041992188,"Male",true,"no_enrollment","Masters","STEM","13","1000-4999","Pvt Ltd","1",41,false
6781,"city_150",0.6982421875,null,true,"no_enrollment","Graduate","STEM",">20","5000-9999","Public Sector",">4",10,false
27519,"city_53",0.740234375,"Female",true,"no_enrollment","Masters","STEM","10","5000-9999","Pvt Ltd","4",126,false
2563,"city_162",0.7670898438,"Male",true,"no_enrollment","Graduate","STEM","20","1000-4999","Pvt Ltd","1",48,false
6015,"city_103",0.919921875,"Female",true,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd","1",54,false
2544,"city_67",0.8549804688,"Other",false,"no_enrollment","Graduate","Business Degree","18","1000-4999","Pvt Ltd",">4",48,false
22067,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","19","10000+","Pvt Ltd",">4",107,false
23206,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","20","5000-9999","Pvt Ltd",">4",11,false
29157,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","2",102,false
20292,"city_103",0.919921875,null,false,"no_enrollment","Masters","Arts","15","10000+","Pvt Ltd","2",64,false
26041,"city_103",0.919921875,null,true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","1",28,false
5164,"city_114",0.92578125,"Male",true,"Full time course","Graduate","STEM",">20","1000-4999","NGO",">4",28,false
11969,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","13","10000+","Pvt Ltd",">4",40,false
2590,"city_114",0.92578125,"Male",true,"no_enrollment","Graduate","STEM","15","1000-4999","Pvt Ltd",">4",75,false
26072,"city_114",0.92578125,"Male",true,"no_enrollment","High School",null,"11","1000-4999","Pvt Ltd","1",14,false
19738,"city_61",0.9130859375,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",64,false
418,"city_173",0.8779296875,null,true,"no_enrollment","Masters","STEM","16","5000-9999","Pvt Ltd","2",35,false
26672,"city_103",0.919921875,null,true,"no_enrollment","Graduate","STEM","17","1000-4999","Pvt Ltd","3",17,false
18927,"city_160",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","16","10000+","Pvt Ltd",">4",47,false
13404,"city_104",0.923828125,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","4",242,false
29677,"city_75",0.9389648438,"Male",true,"no_enrollment","High School",null,"18","1000-4999","Pvt Ltd","1",196,false
22823,"city_71",0.8837890625,null,false,"no_enrollment","Phd","STEM","11","5000-9999","Pvt Ltd","1",23,true
14517,"city_104",0.923828125,"Male",true,"no_enrollment","Phd","STEM","10","10000+","Pvt Ltd","1",74,false
17159,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","16","10000+","Pvt Ltd",">4",11,false
31941,"city_16",0.91015625,"Male",false,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","4",18,false
29373,"city_103",0.919921875,"Male",false,"Part time course","Graduate","STEM","14","10000+","NGO",">4",65,false
20273,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",22,false
10521,"city_97",0.9248046875,"Male",true,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd",">4",31,false
19919,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","Business Degree",">20","5000-9999","Pvt Ltd","3",42,false
33276,"city_103",0.919921875,"Female",true,"no_enrollment","Masters","Humanities",">20","1000-4999","NGO","4",15,false
17182,"city_103",0.919921875,null,true,"no_enrollment","Graduate","No Major",">20","1000-4999","Pvt Ltd",">4",44,false
3566,"city_23",0.8989257812,"Male",true,"no_enrollment","Graduate","STEM","16","10000+","Pvt Ltd","1",27,false
12648,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","STEM","19","10000+","Public Sector","1",18,false
14827,"city_16",0.91015625,"Male",true,"no_enrollment","Phd","STEM","12","1000-4999","Pvt Ltd","1",21,false
20582,"city_136",0.8969726562,"Male",true,"no_enrollment","Graduate","STEM","17","10000+","Pvt Ltd","1",26,false
2100,"city_114",0.92578125,"Male",true,"Full time course","Masters","STEM","14","1000-4999","Pvt Ltd","1",12,false
12749,"city_114",0.92578125,"Male",true,"no_enrollment","Masters","STEM","11","10000+","Pvt Ltd","2",98,false
896,"city_114",0.92578125,"Male",true,"no_enrollment","Phd","STEM",">20","10000+","Pvt Ltd","2",96,false
25261,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","15","10000+","Pvt Ltd","4",112,false
19958,"city_114",0.92578125,"Male",false,"no_enrollment","Masters","Humanities",">20","10000+","Pvt Ltd",">4",45,false
28039,"city_94",0.6982421875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",81,false
13515,"city_76",0.6982421875,"Male",true,"Full time course","Graduate","STEM",">20","10000+","Pvt Ltd",">4",6,false
12513,"city_114",0.92578125,"Female",true,"no_enrollment","Graduate","STEM","10","1000-4999","Pvt Ltd","1",37,false
3456,"city_21",0.6240234375,"Male",true,"no_enrollment","Masters","STEM","14","1000-4999","Pvt Ltd","2",21,true
13758,"city_173",0.8779296875,"Male",false,"no_enrollment","Masters","Humanities",">20","1000-4999","Public Sector","3",51,false
15656,"city_64",0.666015625,null,true,"Full time course","Graduate","STEM",">20","10000+","Pvt Ltd","1",8,false
3099,"city_23",0.8989257812,"Male",true,"no_enrollment","Masters","STEM","18","10000+","Pvt Ltd",">4",14,false
14973,"city_83",0.9228515625,"Male",true,"no_enrollment","Graduate","STEM","13","10000+","Pvt Ltd","2",35,false
24962,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","19","10000+","Pvt Ltd",">4",128,false
2241,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","18","10000+","Pvt Ltd","never",56,false
5582,"city_102",0.8041992188,"Male",true,"no_enrollment","Phd","STEM",">20","10000+","Pvt Ltd",">4",100,false
33077,"city_102",0.8041992188,"Female",true,"Full time course","Masters","STEM","10","1000-4999","Pvt Ltd",">4",62,true
21269,"city_75",0.9389648438,"Female",true,"no_enrollment","Masters","STEM","11","1000-4999","Pvt Ltd",">4",250,false
10006,"city_103",0.919921875,"Male",false,"Full time course","Graduate","STEM","10","1000-4999","Pvt Ltd","1",97,true
22290,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",6,false
30252,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999",null,"2",60,false
32244,"city_61",0.9130859375,"Male",false,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","2",9,false
17322,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","4",176,false
653,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","3",157,false
15735,"city_103",0.919921875,"Female",false,"no_enrollment","Masters","STEM","11","1000-4999","Public Sector",">4",50,false
19869,"city_67",0.8549804688,"Male",true,"no_enrollment","Masters","STEM","16","10000+","Pvt Ltd","4",63,false
19476,"city_97",0.9248046875,"Male",true,"no_enrollment","Masters","Humanities",">20","10000+","Pvt Ltd","1",40,false
19693,"city_67",0.8549804688,null,true,"Full time course","Phd","STEM","10","1000-4999","Public Sector","3",141,false
19411,"city_162",0.7670898438,null,true,"Part time course","Masters","Humanities","15","1000-4999","Pvt Ltd","1",124,true
20018,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","STEM","15","1000-4999","Pvt Ltd",">4",24,false
23074,"city_103",0.919921875,"Female",true,"no_enrollment","Graduate","Business Degree",">20","1000-4999","Pvt Ltd","4",256,false
28800,"city_150",0.6982421875,null,false,"no_enrollment","Graduate","STEM","14","1000-4999","Public Sector","1",80,false
3426,"city_136",0.8969726562,"Male",true,"no_enrollment","Masters","STEM","11","1000-4999","Pvt Ltd",">4",12,false
981,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","12","10000+","Pvt Ltd","2",54,false
1030,"city_28",0.9389648438,"Male",true,"no_enrollment","Phd","STEM",">20","10000+","Pvt Ltd",">4",164,false
11256,"city_175",0.7758789062,"Male",true,"no_enrollment","Graduate","STEM","19","1000-4999","Pvt Ltd",">4",81,false
17038,"city_160",0.919921875,"Female",true,"no_enrollment","Masters","STEM","20","5000-9999","Pvt Ltd","1",25,false
26959,"city_67",0.8549804688,"Male",true,"no_enrollment","Graduate","STEM","12","10000+","Pvt Ltd","2",266,false
7441,"city_16",0.91015625,"Male",true,"no_enrollment","Masters","STEM",">20","5000-9999","Pvt Ltd","4",51,false
29138,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","1",48,false
23932,"city_103",0.919921875,"Female",true,"no_enrollment","Graduate","STEM","12","1000-4999","Pvt Ltd","2",100,false
18122,"city_28",0.9389648438,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",9,false
15694,"city_114",0.92578125,null,true,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd","1",16,true
14597,"city_102",0.8041992188,null,true,"Full time course","Graduate","STEM",">20","1000-4999","Pvt Ltd","1",68,false
2499,"city_57",0.8662109375,"Male",true,"Part time course","Masters","STEM","11","1000-4999","Pvt Ltd","1",214,false
5651,"city_104",0.923828125,"Male",true,"no_enrollment","Graduate","Business Degree","17","5000-9999","Pvt Ltd",">4",41,false
26228,"city_107",0.5180664062,null,false,"Full time course","Phd","Other",">20","10000+","Pvt Ltd",">4",56,false
3612,"city_104",0.923828125,"Male",true,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd","1",11,false
22828,"city_136",0.8969726562,null,true,"no_enrollment","Masters","STEM","10","10000+",null,"2",17,false
4183,"city_103",0.919921875,"Male",false,"no_enrollment","Phd","STEM","10","10000+","Pvt Ltd","1",55,false
4085,"city_41",0.8271484375,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",9,false
23180,"city_103",0.919921875,null,true,"no_enrollment","Graduate","STEM","12","10000+","Pvt Ltd","3",224,false
20470,"city_114",0.92578125,null,false,"no_enrollment","Phd","STEM",">20","10000+","Pvt Ltd",">4",18,true
3978,"city_103",0.919921875,"Female",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",110,false
11429,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","17","10000+","Pvt Ltd",">4",29,false
4155,"city_105",0.7939453125,"Male",true,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd",">4",72,false
1241,"city_114",0.92578125,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",78,false
23914,"city_173",0.8779296875,"Male",true,"no_enrollment","Masters","STEM","13","10000+","Pvt Ltd",">4",25,false
4940,"city_67",0.8549804688,"Female",true,"Part time course","Graduate","STEM","10","10000+","Pvt Ltd","1",218,true
21778,"city_103",0.919921875,"Other",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",15,true
20033,"city_103",0.919921875,"Other",true,"no_enrollment","Graduate","STEM","13","1000-4999","Pvt Ltd","1",25,true
32544,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",96,false
15999,"city_103",0.919921875,null,true,"no_enrollment","Graduate","STEM","19","1000-4999","Pvt Ltd","4",50,false
11216,"city_103",0.919921875,"Male",true,"Full time course","Phd","Other","13","5000-9999","Pvt Ltd",">4",28,false
4139,"city_83",0.9228515625,"Male",true,"no_enrollment","Masters","STEM","14","1000-4999","Pvt Ltd","4",11,true
22878,"city_160",0.919921875,"Female",true,"no_enrollment","Graduate","STEM","10","10000+","Public Sector",">4",29,false
8510,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","STEM","10","1000-4999","Public Sector","never",50,false
7273,"city_118",0.7221679688,null,true,"Part time course","Masters","STEM","10","1000-4999","Pvt Ltd","3",19,true
10441,"city_99",0.9150390625,"Female",true,"no_enrollment","Phd","STEM",">20","1000-4999","Public Sector","never",110,false
22137,"city_103",0.919921875,"Female",true,"no_enrollment","Graduate","STEM","10","10000+","NGO","3",84,false
2217,"city_28",0.9389648438,"Male",true,"no_enrollment","Masters","STEM","10","1000-4999","Pvt Ltd","1",6,false
30338,"city_114",0.92578125,null,true,null,"Graduate","STEM",">20","1000-4999","Pvt Ltd","2",12,false
